time,x,y,z,roll,pitch,yaw
863.837,0.394571,0.00186272,0.433937,-1.57071,-0.000306361,1.5724
863.838,0.394571,0.0018631,0.433936,-1.57071,-5.33245e-05,1.57243
863.839,0.394572,0.00186351,0.433936,-1.57071,0.000145519,1.57246
863.84,0.394572,0.00186395,0.433935,-1.5707,0.000280235,1.57248
863.841,0.394571,0.00186435,0.433935,-1.5707,0.000344039,1.5725
863.842,0.394571,0.00186473,0.433935,-1.5707,0.000333935,1.5725
863.843,0.394571,0.00186508,0.433936,-1.5707,0.000250611,1.5725
863.844,0.39457,0.00186536,0.433936,-1.57071,9.83103e-05,1.57248
863.845,0.394569,0.00186557,0.433937,-1.57071,-0.000115136,1.57246
863.846,0.394568,0.00186571,0.433938,-1.57071,-0.000378959,1.57243
863.847,0.394567,0.00186562,0.433939,-1.57072,-0.000680548,1.57239
863.848,0.394566,0.00186538,0.433941,-1.57072,-0.00100469,1.57234
863.849,0.394565,0.00186508,0.433942,-1.57073,-0.00133524,1.57229
863.85,0.394565,0.00186473,0.433943,-1.57073,-0.00165589,1.57224
863.851,0.394564,0.00186434,0.433944,-1.57073,-0.00195076,1.5722
863.852,0.394564,0.00186394,0.433945,-1.57074,-0.00220514,1.57217
863.853,0.394564,0.00186356,0.433945,-1.57074,-0.00240623,1.57214
863.854,0.394564,0.00186321,0.433946,-1.57074,-0.00254397,1.57212
863.855,0.394565,0.00186291,0.433946,-1.57075,-0.00261146,1.57211
863.856,0.394565,0.00186267,0.433946,-1.57075,-0.00260532,1.57211
863.857,0.394566,0.00186248,0.433945,-1.57075,-0.00252586,1.57212
863.858,0.394566,0.00186235,0.433945,-1.57074,-0.00237708,1.57213
863.859,0.394567,0.00186229,0.433944,-1.57074,-0.00216641,1.57216
863.86,0.394567,0.00186227,0.433943,-1.57073,-0.00190442,1.57219
863.861,0.394568,0.00186231,0.433941,-1.57073,-0.00160416,1.57223
863.862,0.394568,0.00186248,0.43394,-1.57072,-0.00128026,1.57227
863.863,0.394569,0.00186273,0.433939,-1.57072,-0.000949107,1.57232
863.864,0.394569,0.00186305,0.433938,-1.57071,-0.000627148,1.57236
863.865,0.39457,0.00186344,0.433937,-1.57071,-0.000330545,1.5724
863.866,0.39457,0.00186387,0.433936,-1.5707,-7.429e-05,1.57243
863.867,0.394571,0.00186432,0.433935,-1.5707,0.000128749,1.57246
863.868,0.394571,0.0018648,0.433935,-1.5707,0.000268371,1.57248
863.869,0.394571,0.00186524,0.433935,-1.5707,0.000337521,1.5725
863.87,0.394571,0.00186566,0.433936,-1.5707,0.000332937,1.5725
863.871,0.394571,0.00186606,0.433936,-1.57071,0.000255059,1.5725
863.872,0.394571,0.00186638,0.433937,-1.57071,0.000107898,1.57248
863.873,0.39457,0.00186664,0.433938,-1.57071,-0.000100933,1.57246
863.874,0.394569,0.00186683,0.433939,-1.57072,-0.000360858,1.57243
863.875,0.394568,0.00186679,0.43394,-1.57072,-0.000659462,1.57239
863.876,0.394567,0.00186665,0.433941,-1.57072,-0.000981427,1.57235
863.877,0.394566,0.00186643,0.433942,-1.57073,-0.00131087,1.5723
863.878,0.394565,0.00186611,0.433943,-1.57073,-0.00163157,1.57226
863.879,0.394564,0.00186575,0.433944,-1.57073,-0.00192753,1.57221
863.88,0.394564,0.00186535,0.433944,-1.57073,-0.00218401,1.57218
863.881,0.394563,0.00186496,0.433945,-1.57074,-0.00238816,1.57215
863.882,0.394563,0.00186459,0.433945,-1.57074,-0.00252983,1.57213
863.883,0.394564,0.00186425,0.433945,-1.57074,-0.002602,1.57211
863.884,0.394564,0.00186394,0.433945,-1.57074,-0.00260113,1.57211
863.885,0.394565,0.00186369,0.433945,-1.57074,-0.0025273,1.57212
863.886,0.394566,0.00186348,0.433945,-1.57074,-0.00238423,1.57213
863.887,0.394567,0.00186334,0.433944,-1.57074,-0.00217908,1.57216
863.888,0.394568,0.00186324,0.433943,-1.57074,-0.00192211,1.57219
863.889,0.394568,0.00186321,0.433942,-1.57073,-0.00162607,1.57223
863.89,0.394569,0.00186331,0.43394,-1.57073,-0.00130545,1.57227
863.891,0.39457,0.00186348,0.433939,-1.57072,-0.00097642,1.57232
863.892,0.39457,0.00186371,0.433938,-1.57071,-0.000655278,1.57236
863.893,0.39457,0.00186401,0.433937,-1.57071,-0.000358058,1.5724
863.894,0.39457,0.00186435,0.433936,-1.5707,-9.97082e-05,1.57243
863.895,0.39457,0.00186471,0.433935,-1.5707,0.000106857,1.57246
863.896,0.394571,0.0018651,0.433935,-1.5707,0.000251291,1.57248
863.897,0.394571,0.00186546,0.433935,-1.5707,0.000326298,1.5725
863.898,0.39457,0.0018658,0.433935,-1.5707,0.000328296,1.5725
863.899,0.39457,0.00186611,0.433936,-1.5707,0.000257358,1.5725
863.9,0.39457,0.00186636,0.433937,-1.57071,0.000117111,1.57249
863.901,0.39457,0.00186654,0.433938,-1.57071,-8.51997e-05,1.57247
863.902,0.394569,0.00186666,0.433939,-1.57072,-0.000339339,1.57244
863.903,0.394568,0.00186653,0.43394,-1.57072,-0.000633222,1.5724
863.904,0.394567,0.00186631,0.433941,-1.57073,-0.000951741,1.57235
863.905,0.394567,0.00186602,0.433942,-1.57073,-0.0012792,1.5723
863.906,0.394566,0.00186564,0.433943,-1.57073,-0.00159952,1.57226
863.907,0.394565,0.00186521,0.433944,-1.57073,-0.00189673,1.57221
863.908,0.394564,0.00186476,0.433944,-1.57073,-0.00215607,1.57218
863.909,0.394564,0.00186432,0.433945,-1.57074,-0.00236456,1.57215
863.91,0.394563,0.00186388,0.433945,-1.57074,-0.00251187,1.57212
863.911,0.394563,0.00186348,0.433945,-1.57074,-0.0025907,1.57211
863.912,0.394564,0.00186311,0.433945,-1.57074,-0.00259718,1.57211
863.913,0.394564,0.00186279,0.433945,-1.57074,-0.00253103,1.57211
863.914,0.394565,0.00186252,0.433944,-1.57074,-0.00239555,1.57213
