time,x,y,z,roll,pitch,yaw
863.887,0.555666,-0.0642307,0.433843,-1.62624,-1.56941,-1.53179
863.888,0.55574,-0.0641374,0.433858,-1.63604,-1.56967,-1.51996
863.889,0.55582,-0.0640349,0.433876,-1.65621,-1.56997,-1.49692
863.89,0.555898,-0.0639327,0.433895,-1.70795,-1.57028,-1.44165
863.891,0.555976,-0.0638316,0.433915,-1.95243,-1.5706,-1.19314
863.892,0.556048,-0.0637367,0.433934,2.06325,-1.57064,1.07869
863.893,0.556111,-0.0636528,0.433951,1.75676,-1.57035,1.38948
863.894,0.556161,-0.0635846,0.433967,1.70009,-1.57009,1.45034
863.895,0.556197,-0.0635356,0.433979,1.67995,-1.56989,1.47432
863.896,0.556217,-0.0635086,0.433988,1.67143,-1.56974,1.48615
863.897,0.556218,-0.0635052,0.433993,1.66864,-1.56967,1.49155
863.898,0.556202,-0.0635258,0.433993,1.6693,-1.56967,1.49267
863.899,0.556168,-0.0635694,0.43399,1.67271,-1.56974,1.4901
863.9,0.556118,-0.0636341,0.433982,1.68089,-1.56988,1.48179
863.901,0.556054,-0.0637167,0.433971,1.69895,-1.57008,1.46262
863.902,0.55598,-0.0638131,0.433956,1.74568,-1.57033,1.41385
863.903,0.555906,-0.063909,0.433938,1.97599,-1.57062,1.18066
863.904,0.555829,-0.0640092,0.433919,-1.95014,-1.57063,-1.17992
863.905,0.555752,-0.0641088,0.433899,-1.68893,-1.57031,-1.44515
863.906,0.55568,-0.0642026,0.433879,-1.64145,-1.56999,-1.49693
863.907,0.555615,-0.064286,0.43386,-1.62492,-1.5697,-1.51775
863.908,0.555562,-0.0643546,0.433844,-1.61813,-1.56944,-1.5287
863.909,0.555523,-0.0644049,0.43383,-1.61546,-1.56923,-1.53522
863.91,0.555501,-0.064434,0.433821,-1.61489,-1.56908,-1.53912
863.911,0.555497,-0.0644404,0.433816,-1.6156,-1.569,-1.54108
863.912,0.555512,-0.0644236,0.433816,-1.61726,-1.569,-1.54127
863.913,0.555544,-0.064384,0.43382,-1.61978,-1.56906,-1.53968
