time,x,y,z,roll,pitch,yaw
863.701,0.288641,0.00150976,0.433945,2.59914,-1.57061,-1.02663
863.702,0.288641,0.00151017,0.433945,2.605,-1.57061,-1.03249
863.703,0.28864,0.0015115,0.433946,2.64385,-1.5706,-1.07136
863.704,0.28864,0.00151367,0.433946,2.70117,-1.57059,-1.12869
863.705,0.288639,0.00151666,0.433947,2.76778,-1.57056,-1.19533
863.706,0.288639,0.00152035,0.433947,2.83395,-1.57053,-1.26153
863.707,0.288638,0.00152471,0.433948,2.89231,-1.57049,-1.31993
863.708,0.288637,0.00152936,0.433948,2.93777,-1.57045,-1.36544
863.709,0.288636,0.001534,0.433949,2.97197,-1.5704,-1.39968
863.71,0.288636,0.00153831,0.43395,2.99566,-1.57036,-1.42342
863.711,0.288635,0.00154214,0.43395,3.01288,-1.57032,-1.44068
863.712,0.288635,0.00154533,0.433951,3.02605,-1.57029,-1.45388
863.713,0.288634,0.00154771,0.433951,3.03561,-1.57027,-1.46347
863.714,0.288634,0.00154916,0.433951,3.04185,-1.57025,-1.46973
863.715,0.288634,0.00154962,0.433951,3.04458,-1.57025,-1.47247
863.716,0.288635,0.00154907,0.433951,3.04354,-1.57025,-1.47142
863.717,0.288635,0.00154754,0.433951,3.0386,-1.57026,-1.46647
863.718,0.288636,0.00154509,0.43395,3.02976,-1.57028,-1.45762
863.719,0.288637,0.00154187,0.43395,3.01756,-1.57031,-1.44538
863.72,0.288638,0.001538,0.433949,3.00003,-1.57035,-1.42782
863.721,0.288639,0.00153349,0.433949,2.9747,-1.57039,-1.40244
863.722,0.28864,0.00152882,0.433948,2.94344,-1.57044,-1.37114
863.723,0.288641,0.00152427,0.433947,2.90354,-1.57048,-1.3312
863.724,0.288641,0.00152011,0.433946,2.85553,-1.57052,-1.28314
863.725,0.288642,0.00151651,0.433946,2.80156,-1.57055,-1.22913
863.726,0.288642,0.00151355,0.433945,2.73981,-1.57057,-1.16735
863.727,0.288642,0.00151133,0.433945,2.679,-1.57059,-1.10653
863.728,0.288642,0.00150995,0.433945,2.6321,-1.5706,-1.05961
863.729,0.288641,0.00150936,0.433945,2.60395,-1.57061,-1.03144
863.73,0.288641,0.00150967,0.433945,2.60581,-1.57061,-1.03331
863.731,0.28864,0.00151088,0.433946,2.6403,-1.5706,-1.06781
863.732,0.28864,0.00151293,0.433946,2.69395,-1.57058,-1.12148
863.733,0.288639,0.00151578,0.433946,2.75841,-1.57056,-1.18596
863.734,0.288638,0.00151935,0.433947,2.8242,-1.57053,-1.25178
863.735,0.288638,0.00152358,0.433948,2.88392,-1.57049,-1.31154
863.736,0.288637,0.00152813,0.433948,2.93163,-1.57045,-1.3593
863.737,0.288636,0.00153269,0.433949,2.96814,-1.57041,-1.39585
863.738,0.288636,0.00153693,0.43395,2.99394,-1.57037,-1.4217
863.739,0.288635,0.00154071,0.43395,3.01302,-1.57033,-1.44082
863.74,0.288635,0.00154386,0.433951,3.02747,-1.5703,-1.4553
863.741,0.288635,0.00154629,0.433951,3.03835,-1.57027,-1.46621
863.742,0.288634,0.00154786,0.433951,3.0455,-1.57026,-1.47338
863.743,0.288635,0.0015485,0.433951,3.04876,-1.57025,-1.47665
863.744,0.288635,0.00154814,0.433951,3.04785,-1.57025,-1.47574
863.745,0.288635,0.00154679,0.433951,3.04263,-1.57026,-1.47051
863.746,0.288636,0.00154451,0.43395,3.03307,-1.57028,-1.46093
863.747,0.288637,0.00154141,0.43395,3.01973,-1.57031,-1.44757
863.748,0.288638,0.00153762,0.433949,3.00078,-1.57034,-1.42858
863.749,0.288639,0.00153315,0.433949,2.97378,-1.57039,-1.40153
863.75,0.28864,0.00152849,0.433948,2.9408,-1.57043,-1.36851
863.751,0.28864,0.00152395,0.433947,2.89986,-1.57048,-1.32753
863.752,0.288641,0.00151981,0.433946,2.85198,-1.57051,-1.27961
863.753,0.288641,0.00151626,0.433946,2.79958,-1.57055,-1.22716
863.754,0.288642,0.00151334,0.433945,2.74068,-1.57057,-1.16823
863.755,0.288642,0.00151117,0.433945,2.68316,-1.57059,-1.11069
863.756,0.288642,0.00150982,0.433945,2.63882,-1.5706,-1.06633
863.757,0.288642,0.00150925,0.433945,2.61164,-1.57061,-1.03914
863.758,0.288641,0.00150955,0.433945,2.6127,-1.57061,-1.0402
863.759,0.288641,0.00151073,0.433945,2.64522,-1.5706,-1.07273
863.76,0.28864,0.00151274,0.433946,2.69658,-1.57059,-1.1241
863.761,0.288639,0.00151554,0.433946,2.75901,-1.57056,-1.18656
863.762,0.288639,0.00151906,0.433947,2.82323,-1.57053,-1.25082
863.763,0.288638,0.00152328,0.433948,2.88205,-1.5705,-1.30968
863.764,0.288637,0.00152776,0.433948,2.92835,-1.57045,-1.35602
863.765,0.288636,0.00153227,0.433949,2.96444,-1.57041,-1.39215
863.766,0.288636,0.00153651,0.43395,2.9907,-1.57037,-1.41845
863.767,0.288635,0.00154032,0.43395,3.01081,-1.57033,-1.4386
863.768,0.288635,0.00154356,0.433951,3.02645,-1.5703,-1.45427
863.769,0.288635,0.00154611,0.433951,3.0383,-1.57028,-1.46615
863.77,0.288634,0.00154784,0.433951,3.04607,-1.57026,-1.47394
863.771,0.288635,0.00154866,0.433951,3.04964,-1.57025,-1.47752
863.772,0.288635,0.00154849,0.433951,3.0489,-1.57025,-1.47678
863.773,0.288635,0.00154735,0.433951,3.04387,-1.57026,-1.47175
863.774,0.288636,0.00154526,0.43395,3.03465,-1.57028,-1.46251
863.775,0.288637,0.00154235,0.43395,3.02173,-1.57031,-1.44957
863.776,0.288638,0.00153872,0.433949,3.00313,-1.57034,-1.43093
863.777,0.288639,0.00153437,0.433949,2.97618,-1.57038,-1.40394
863.778,0.288639,0.00152979,0.433948,2.94285,-1.57043,-1.37056
863.779,0.28864,0.00152529,0.433947,2.90154,-1.57047,-1.32921
863.78,0.288641,0.00152117,0.433946,2.85351,-1.57051,-1.28114
863.781,0.288641,0.00151759,0.433946,2.80125,-1.57054,-1.22883
863.782,0.288641,0.00151461,0.433945,2.74255,-1.57057,-1.1701
863.783,0.288642,0.00151235,0.433945,2.68454,-1.57059,-1.11207
863.784,0.288642,0.00151088,0.433945,2.63844,-1.5706,-1.06595
863.785,0.288641,0.00151018,0.433945,2.60855,-1.57061,-1.03604
863.786,0.288641,0.00151035,0.433945,2.60698,-1.57061,-1.03448
863.787,0.288641,0.00151143,0.433945,2.63831,-1.5706,-1.06581
863.788,0.28864,0.00151334,0.433946,2.69044,-1.57059,-1.11796
863.789,0.288639,0.00151608,0.433946,2.75509,-1.57057,-1.18263
863.79,0.288639,0.00151956,0.433947,2.82183,-1.57054,-1.24941
863.791,0.288638,0.00152354,0.433948,2.87888,-1.5705,-1.30649
863.792,0.288637,0.00152795,0.433948,2.92691,-1.57046,-1.35457
863.793,0.288637,0.00153246,0.433949,2.96524,-1.57042,-1.39294
863.794,0.288636,0.00153678,0.43395,2.99308,-1.57038,-1.42082
863.795,0.288635,0.00154073,0.43395,3.01353,-1.57034,-1.44131
863.796,0.288635,0.00154414,0.433951,3.0283,-1.5703,-1.45612
863.797,0.288634,0.00154686,0.433951,3.03852,-1.57028,-1.46637
