time,x,y,z,roll,pitch,yaw
866.398,0.000368491,-0.0053636,0.28481,-1.57078,0.490594,0.0681404
866.399,0.000369042,-0.00536371,0.28481,-1.57078,0.490758,0.0681941
866.4,0.000369107,-0.00536357,0.28481,-1.57078,0.490923,0.0682431
866.401,0.000369669,-0.00536367,0.28481,-1.57078,0.491086,0.0682973
866.402,0.000369725,-0.00536353,0.28481,-1.57078,0.491249,0.0683455
866.403,0.000370279,-0.00536364,0.28481,-1.57078,0.491411,0.0683979
866.404,0.000370312,-0.00536349,0.28481,-1.57078,0.491572,0.0684434
866.405,0.000370848,-0.00536361,0.28481,-1.57078,0.491731,0.0684929
866.406,0.000370858,-0.00536346,0.28481,-1.57078,0.491889,0.068536
866.407,0.000371374,-0.00536358,0.28481,-1.57078,0.492045,0.0685838
866.408,0.000371367,-0.00536344,0.28481,-1.57078,0.492201,0.0686258
866.409,0.000371858,-0.00536355,0.28481,-1.57078,0.492354,0.0686732
866.41,0.000371837,-0.00536341,0.28481,-1.57078,0.492508,0.068715
866.411,0.000372298,-0.00536351,0.28481,-1.57078,0.49266,0.0687619
866.412,0.000372266,-0.00536337,0.28481,-1.57078,0.492812,0.0688033
866.413,0.000372697,-0.00536347,0.28481,-1.57078,0.492964,0.0688495
866.414,0.000372663,-0.00536333,0.28481,-1.57078,0.493117,0.0688908
866.415,0.000373081,-0.00536342,0.28481,-1.57078,0.49327,0.0689372
866.416,0.000373057,-0.00536329,0.28481,-1.57078,0.493425,0.0689793
866.417,0.000373478,-0.00536338,0.28481,-1.57078,0.493581,0.069027
866.418,0.000373474,-0.00536325,0.28481,-1.57078,0.493738,0.0690708
866.419,0.000373915,-0.00536333,0.28481,-1.57078,0.493897,0.06912
866.42,0.000373934,-0.0053632,0.28481,-1.57078,0.494058,0.0691652
866.421,0.000374405,-0.0053633,0.28481,-1.57078,0.494219,0.0692157
866.422,0.000374445,-0.00536316,0.28481,-1.57078,0.494383,0.0692619
866.423,0.000374951,-0.00536326,0.28481,-1.57078,0.494547,0.0693136
866.424,0.000375008,-0.00536313,0.28481,-1.57078,0.494712,0.0693609
866.425,0.000375549,-0.00536324,0.28481,-1.57078,0.494877,0.0694139
